Question Type,No. of students attended the question,Time Taken ,Number of times MCQ option change,No. of Times compilation,No. of Hints used,Programming Language,Feedback,Correct,Wrong,Partially Correct,Maximum mark,Difficulty
3,685887,8368,0,0,0,0,0,514415.25,171471.75,0,75,HARD
3,977011,4720,0,0,0,0,0,732758.25,244252.75,0,43,HARD
3,5243039,7065,0,0,0,0,0,3932279.25,1310759.75,0,28,HARD
3,3215468,7102,0,0,0,0,1,2411601,803867,0,74,MEDIUM
3,976919,7144,0,0,0,0,2,732689.25,244229.75,0,15,EASY
3,4014127,5941,0,0,0,0,1,3010595.25,1003531.75,0,22,MEDIUM
3,1071530,4507,0,0,0,0,0,803647.5,267882.5,0,71,HARD
3,2608487,1117,0,0,0,0,1,1956365.25,652121.75,0,38,MEDIUM
3,3235285,3560,0,0,0,0,2,2426463.75,808821.25,0,34,EASY
3,2045485,4799,0,0,0,0,2,1534113.75,511371.25,0,12,EASY
3,1470401,7199,0,0,0,0,0,1102800.75,367600.25,0,54,HARD
3,2693025,7302,0,0,0,0,0,2019768.75,673256.25,0,15,HARD
3,496663,6570,0,0,0,0,0,372497.25,124165.75,0,64,HARD
3,4634557,4876,0,0,0,0,0,3475917.75,1158639.25,0,80,HARD
3,2307722,5081,0,0,0,0,1,1730791.5,576930.5,0,29,MEDIUM
3,1494476,8572,0,0,0,0,0,1120857,373619,0,24,HARD
3,4686189,1231,0,0,0,0,1,3514641.75,1171547.25,0,55,MEDIUM
3,5406577,744,0,0,0,0,1,4054932.75,1351644.25,0,19,MEDIUM
3,6281690,8959,0,0,0,0,0,4711267.5,1570422.5,0,64,HARD
3,6500080,1850,0,0,0,0,1,4875060,1625020,0,55,MEDIUM
3,513165,1133,0,0,0,0,2,384873.75,128291.25,0,42,EASY
3,1082532,1143,0,0,0,0,1,811899,270633,0,39,MEDIUM
3,3875815,3230,0,0,0,0,0,2906861.25,968953.75,0,48,HARD
3,2901715,4392,0,0,0,0,0,2176286.25,725428.75,0,25,HARD
3,5346796,8689,0,0,0,0,0,4010097,1336699,0,90,HARD
3,400784,8015,0,0,0,0,0,300588,100196,0,91,HARD
3,5953665,1883,0,0,0,0,2,4465248.75,1488416.25,0,16,EASY
3,5125830,1000,0,0,0,0,0,3844372.5,1281457.5,0,28,HARD
3,2304911,7499,0,0,0,0,1,1728683.25,576227.75,0,36,MEDIUM
3,5854812,2752,0,0,0,0,1,4391109,1463703,0,72,MEDIUM
3,1529283,7770,0,0,0,0,2,1146962.25,382320.75,0,73,EASY
3,4282369,4003,0,0,0,0,2,3211776.75,1070592.25,0,16,EASY
3,6757207,5820,0,0,0,0,1,5067905.25,1689301.75,0,53,MEDIUM
3,5334464,433,0,0,0,0,2,4000848,1333616,0,76,EASY
3,1081580,181,0,0,0,0,0,811185,270395,0,85,HARD
3,2440506,4768,0,0,0,0,0,1830379.5,610126.5,0,63,HARD
3,6923989,4650,0,0,0,0,0,5192991.75,1730997.25,0,66,HARD
3,63669,1204,0,0,0,0,1,47751.75,15917.25,0,62,MEDIUM
3,3489418,3434,0,0,0,0,1,2617063.5,872354.5,0,16,MEDIUM
3,6330588,3867,0,0,0,0,0,4747941,1582647,0,28,HARD
3,1142895,4745,0,0,0,0,0,857171.25,285723.75,0,67,HARD
3,6362103,4914,0,0,0,0,0,4771577.25,1590525.75,0,72,HARD
3,5483974,7153,0,0,0,0,0,4112980.5,1370993.5,0,88,HARD
3,1560809,6526,0,0,0,0,1,1170606.75,390202.25,0,78,MEDIUM
3,5866278,8308,0,0,0,0,0,4399708.5,1466569.5,0,31,HARD
3,807148,6278,0,0,0,0,2,605361,201787,0,14,EASY
3,2998576,2791,0,0,0,0,1,2248932,749644,0,20,MEDIUM
3,2061665,766,0,0,0,0,2,1546248.75,515416.25,0,29,EASY
3,2087724,279,0,0,0,0,2,1565793,521931,0,36,EASY
3,830326,3568,0,0,0,0,1,622744.5,207581.5,0,74,MEDIUM
3,675967,4898,0,0,0,0,2,506975.25,168991.75,0,74,EASY
3,5440036,5219,0,0,0,0,0,4080027,1360009,0,72,HARD
3,846341,7795,0,0,0,0,2,634755.75,211585.25,0,13,EASY
3,1121882,1925,0,0,0,0,2,841411.5,280470.5,0,93,EASY
3,6800437,6755,0,0,0,0,0,5100327.75,1700109.25,0,63,HARD
3,1753310,3936,0,0,0,0,0,1314982.5,438327.5,0,12,HARD
3,1105128,7755,0,0,0,0,2,828846,276282,0,71,EASY
3,133464,7083,0,0,0,0,0,100098,33366,0,43,HARD
3,4541411,6051,0,0,0,0,1,3406058.25,1135352.75,0,65,MEDIUM
3,4188515,3390,0,0,0,0,0,3141386.25,1047128.75,0,74,HARD
3,3115398,902,0,0,0,0,2,2336548.5,778849.5,0,30,EASY
3,2368539,8249,0,0,0,0,2,1776404.25,592134.75,0,85,EASY
3,658456,8437,0,0,0,0,0,493842,164614,0,59,HARD
3,2130391,3341,0,0,0,0,2,1597793.25,532597.75,0,82,EASY
3,5232768,8276,0,0,0,0,0,3924576,1308192,0,85,HARD
3,5227672,6542,0,0,0,0,0,3920754,1306918,0,41,HARD
3,3272360,2432,0,0,0,0,1,2454270,818090,0,16,MEDIUM
3,5010525,4716,0,0,0,0,0,3757893.75,1252631.25,0,29,HARD
3,629603,777,0,0,0,0,0,472202.25,157400.75,0,94,HARD
3,6818353,8641,0,0,0,0,2,5113764.75,1704588.25,0,70,EASY
3,2206702,8465,0,0,0,0,2,1655026.5,551675.5,0,42,EASY
3,6313250,3356,0,0,0,0,2,4734937.5,1578312.5,0,94,EASY
3,6593164,8606,0,0,0,0,0,4944873,1648291,0,70,HARD
3,1510183,2308,0,0,0,0,0,1132637.25,377545.75,0,56,HARD
3,2123371,1638,0,0,0,0,2,1592528.25,530842.75,0,48,EASY
3,1225701,5272,0,0,0,0,2,919275.75,306425.25,0,57,EASY
3,3555897,4180,0,0,0,0,2,2666922.75,888974.25,0,29,EASY
3,1855503,2094,0,0,0,0,2,1391627.25,463875.75,0,73,EASY
3,1237620,192,0,0,0,0,2,928215,309405,0,84,EASY
3,2792227,6070,0,0,0,0,0,2094170.25,698056.75,0,59,HARD
3,6274567,8176,0,0,0,0,0,4705925.25,1568641.75,0,31,HARD
3,6293465,1112,0,0,0,0,0,4720098.75,1573366.25,0,29,HARD
3,459027,6444,0,0,0,0,0,344270.25,114756.75,0,81,HARD
3,1817967,8519,0,0,0,0,2,1363475.25,454491.75,0,46,EASY
3,4153977,8594,0,0,0,0,2,3115482.75,1038494.25,0,72,EASY
3,4039260,5138,0,0,0,0,2,3029445,1009815,0,12,EASY
3,371398,618,0,0,0,0,1,278548.5,92849.5,0,25,MEDIUM
3,3531185,1594,0,0,0,0,1,2648388.75,882796.25,0,36,MEDIUM
3,1350275,4352,0,0,0,0,2,1012706.25,337568.75,0,64,EASY
3,4561731,5471,0,0,0,0,1,3421298.25,1140432.75,0,91,MEDIUM
3,5766631,3467,0,0,0,0,2,4324973.25,1441657.75,0,86,EASY
3,6276763,5610,0,0,0,0,1,4707572.25,1569190.75,0,73,MEDIUM
3,896226,1193,0,0,0,0,0,672169.5,224056.5,0,78,HARD
3,4874743,6050,0,0,0,0,0,3656057.25,1218685.75,0,19,HARD
3,6865596,5856,0,0,0,0,0,5149197,1716399,0,85,HARD
3,604600,5356,0,0,0,0,2,453450,151150,0,22,EASY
3,6628259,8625,0,0,0,0,2,4971194.25,1657064.75,0,69,EASY
3,6384984,2091,0,0,0,0,0,4788738,1596246,0,55,HARD
3,4603498,956,0,0,0,0,1,3452623.5,1150874.5,0,56,MEDIUM
3,2308837,3746,0,0,0,0,0,1731627.75,577209.25,0,70,HARD
3,5364205,1395,0,0,0,0,2,4023153.75,1341051.25,0,89,EASY
3,1545585,7597,0,0,0,0,1,1159188.75,386396.25,0,60,MEDIUM
3,3422676,527,0,0,0,0,1,2567007,855669,0,37,MEDIUM
3,1741469,1602,0,0,0,0,0,1306101.75,435367.25,0,54,HARD
3,3467524,4580,0,0,0,0,0,2600643,866881,0,50,HARD
3,5466792,7435,0,0,0,0,2,4100094,1366698,0,28,EASY
3,4500558,6183,0,0,0,0,0,3375418.5,1125139.5,0,85,HARD
3,5039417,7913,0,0,0,0,0,3779562.75,1259854.25,0,13,HARD
3,1858667,1867,0,0,0,0,0,1394000.25,464666.75,0,69,HARD
3,177510,6777,0,0,0,0,0,133132.5,44377.5,0,40,HARD
3,5738642,6343,0,0,0,0,2,4303981.5,1434660.5,0,76,EASY
3,5411057,4531,0,0,0,0,0,4058292.75,1352764.25,0,86,HARD
3,1365212,6221,0,0,0,0,2,1023909,341303,0,74,EASY
3,5366122,2717,0,0,0,0,2,4024591.5,1341530.5,0,54,EASY
3,6200475,2848,0,0,0,0,0,4650356.25,1550118.75,0,19,HARD
3,6166729,4945,0,0,0,0,2,4625046.75,1541682.25,0,58,EASY
3,2420534,5475,0,0,0,0,0,1815400.5,605133.5,0,12,HARD
3,1786146,7175,0,0,0,0,2,1339609.5,446536.5,0,53,EASY
3,3966982,2491,0,0,0,0,2,2975236.5,991745.5,0,86,EASY
3,3101947,8368,0,0,0,0,0,2326460.25,775486.75,0,49,HARD
3,3840790,1611,0,0,0,0,0,2880592.5,960197.5,0,20,HARD
3,2232856,2108,0,0,0,0,1,1674642,558214,0,56,MEDIUM
3,2823786,949,0,0,0,0,1,2117839.5,705946.5,0,20,MEDIUM
3,769603,2376,0,0,0,0,0,577202.25,192400.75,0,54,HARD
3,6239281,307,0,0,0,0,1,4679460.75,1559820.25,0,27,MEDIUM
3,5016749,8621,0,0,0,0,2,3762561.75,1254187.25,0,97,EASY
3,2105472,1692,0,0,0,0,0,1579104,526368,0,61,HARD
3,6498423,4524,0,0,0,0,0,4873817.25,1624605.75,0,88,HARD
3,150851,4647,0,0,0,0,1,113138.25,37712.75,0,89,MEDIUM
3,5790257,3340,0,0,0,0,2,4342692.75,1447564.25,0,14,EASY
3,238771,6126,0,0,0,0,1,179078.25,59692.75,0,53,MEDIUM
3,2206295,6314,0,0,0,0,0,1654721.25,551573.75,0,16,HARD
3,1718768,3197,0,0,0,0,1,1289076,429692,0,90,MEDIUM
3,2060477,5152,0,0,0,0,0,1545357.75,515119.25,0,21,HARD
3,2829649,7937,0,0,0,0,2,2122236.75,707412.25,0,30,EASY
3,4019979,1153,0,0,0,0,0,3014984.25,1004994.75,0,28,HARD
3,2656718,7154,0,0,0,0,2,1992538.5,664179.5,0,80,EASY
3,5222927,8850,0,0,0,0,0,3917195.25,1305731.75,0,68,HARD
3,4905549,4962,0,0,0,0,2,3679161.75,1226387.25,0,87,EASY
3,5224521,7932,0,0,0,0,2,3918390.75,1306130.25,0,10,EASY
3,793476,3736,0,0,0,0,2,595107,198369,0,42,EASY
3,5680554,7557,0,0,0,0,2,4260415.5,1420138.5,0,95,EASY
3,6726511,6845,0,0,0,0,0,5044883.25,1681627.75,0,59,HARD
3,3849380,7798,0,0,0,0,0,2887035,962345,0,72,HARD
3,4182420,1665,0,0,0,0,1,3136815,1045605,0,40,MEDIUM
3,6915307,5860,0,0,0,0,1,5186480.25,1728826.75,0,48,MEDIUM
3,3021534,3686,0,0,0,0,2,2266150.5,755383.5,0,88,EASY
3,4454571,5040,0,0,0,0,2,3340928.25,1113642.75,0,85,EASY
3,69560,5423,0,0,0,0,2,52170,17390,0,19,EASY
3,1261371,3208,0,0,0,0,0,946028.25,315342.75,0,71,HARD
3,1518716,2048,0,0,0,0,0,1139037,379679,0,42,HARD
3,1447622,6499,0,0,0,0,1,1085716.5,361905.5,0,11,MEDIUM
3,590924,7197,0,0,0,0,2,443193,147731,0,30,EASY
3,6800930,5490,0,0,0,0,0,5100697.5,1700232.5,0,51,HARD
3,3481374,2447,0,0,0,0,2,2611030.5,870343.5,0,49,EASY
3,3723419,8559,0,0,0,0,0,2792564.25,930854.75,0,97,HARD
3,453072,1421,0,0,0,0,2,339804,113268,0,20,EASY
3,5196661,8410,0,0,0,0,0,3897495.75,1299165.25,0,77,HARD
3,1731545,1268,0,0,0,0,2,1298658.75,432886.25,0,99,EASY
3,4847686,4121,0,0,0,0,0,3635764.5,1211921.5,0,31,HARD
3,3169116,6774,0,0,0,0,0,2376837,792279,0,11,HARD
3,5677532,6459,0,0,0,0,0,4258149,1419383,0,17,HARD
3,5504971,255,0,0,0,0,1,4128728.25,1376242.75,0,64,MEDIUM
3,1681459,8226,0,0,0,0,1,1261094.25,420364.75,0,80,MEDIUM
3,265403,8979,0,0,0,0,1,199052.25,66350.75,0,39,MEDIUM
3,6160847,6926,0,0,0,0,0,4620635.25,1540211.75,0,59,HARD
3,3751688,342,0,0,0,0,1,2813766,937922,0,71,MEDIUM
3,1036114,5291,0,0,0,0,0,777085.5,259028.5,0,92,HARD
3,2220211,3956,0,0,0,0,1,1665158.25,555052.75,0,60,MEDIUM
3,96302,3490,0,0,0,0,1,72226.5,24075.5,0,59,MEDIUM
3,5513640,4184,0,0,0,0,0,4135230,1378410,0,10,HARD
3,4306813,1412,0,0,0,0,0,3230109.75,1076703.25,0,23,HARD
3,2807211,8910,0,0,0,0,2,2105408.25,701802.75,0,31,EASY
3,4740134,6781,0,0,0,0,2,3555100.5,1185033.5,0,28,EASY
3,2067265,2261,0,0,0,0,1,1550448.75,516816.25,0,80,MEDIUM
3,2529577,3177,0,0,0,0,2,1897182.75,632394.25,0,85,EASY
3,1736586,8124,0,0,0,0,2,1302439.5,434146.5,0,15,EASY
3,1518621,4264,0,0,0,0,1,1138965.75,379655.25,0,59,MEDIUM
3,5029583,6991,0,0,0,0,1,3772187.25,1257395.75,0,97,MEDIUM
3,3275437,2432,0,0,0,0,0,2456577.75,818859.25,0,51,HARD
3,2108893,7050,0,0,0,0,0,1581669.75,527223.25,0,30,HARD
3,5503640,6526,0,0,0,0,1,4127730,1375910,0,18,MEDIUM
3,5866845,455,0,0,0,0,0,4400133.75,1466711.25,0,29,HARD
3,6510043,5524,0,0,0,0,0,4882532.25,1627510.75,0,55,HARD
3,5118432,4257,0,0,0,0,2,3838824,1279608,0,15,EASY
3,6191311,7958,0,0,0,0,1,4643483.25,1547827.75,0,72,MEDIUM
3,5132187,5293,0,0,0,0,0,3849140.25,1283046.75,0,21,HARD
3,3952554,2427,0,0,0,0,2,2964415.5,988138.5,0,60,EASY
3,6151479,3795,0,0,0,0,2,4613609.25,1537869.75,0,47,EASY
3,2831956,8643,0,0,0,0,1,2123967,707989,0,28,MEDIUM
3,293336,1480,0,0,0,0,2,220002,73334,0,12,EASY
3,2650299,2624,0,0,0,0,2,1987724.25,662574.75,0,79,EASY
3,3515909,5734,0,0,0,0,0,2636931.75,878977.25,0,86,HARD
3,5850030,4602,0,0,0,0,1,4387522.5,1462507.5,0,84,MEDIUM
3,6168677,1141,0,0,0,0,1,4626507.75,1542169.25,0,33,MEDIUM
3,968712,6394,0,0,0,0,0,726534,242178,0,40,HARD
3,2157355,648,0,0,0,0,0,1618016.25,539338.75,0,75,HARD
3,1149430,3758,0,0,0,0,1,862072.5,287357.5,0,71,MEDIUM
3,6893204,1331,0,0,0,0,1,5169903,1723301,0,75,MEDIUM
3,3706864,3199,0,0,0,0,1,2780148,926716,0,95,MEDIUM
3,3708217,3099,0,0,0,0,0,2781162.75,927054.25,0,37,HARD
3,3236458,1345,0,0,0,0,2,2427343.5,809114.5,0,23,EASY
3,759254,6158,0,0,0,0,2,569440.5,189813.5,0,81,EASY
3,4963516,3866,0,0,0,0,0,3722637,1240879,0,28,HARD
3,5775852,4073,0,0,0,0,1,4331889,1443963,0,76,MEDIUM
3,2147063,6715,0,0,0,0,0,1610297.25,536765.75,0,30,HARD
3,3762866,5614,0,0,0,0,0,2822149.5,940716.5,0,79,HARD
3,4644168,3495,0,0,0,0,1,3483126,1161042,0,28,MEDIUM
3,2593156,7804,0,0,0,0,0,1944867,648289,0,57,HARD
3,2117588,7786,0,0,0,0,2,1588191,529397,0,30,EASY
3,6909562,2070,0,0,0,0,1,5182171.5,1727390.5,0,34,MEDIUM
3,1637155,3130,0,0,0,0,1,1227866.25,409288.75,0,59,MEDIUM
3,4698202,4595,0,0,0,0,0,3523651.5,1174550.5,0,63,HARD
3,4645767,3801,0,0,0,0,0,3484325.25,1161441.75,0,72,HARD
3,58563,2297,0,0,0,0,0,43922.25,14640.75,0,16,HARD
3,6313495,292,0,0,0,0,1,4735121.25,1578373.75,0,24,MEDIUM
3,4340410,4602,0,0,0,0,0,3255307.5,1085102.5,0,100,HARD
3,3391843,1885,0,0,0,0,1,2543882.25,847960.75,0,70,MEDIUM
3,1355451,6541,0,0,0,0,1,1016588.25,338862.75,0,78,MEDIUM
3,1133827,3002,0,0,0,0,2,850370.25,283456.75,0,12,EASY
3,3002586,1863,0,0,0,0,2,2251939.5,750646.5,0,53,EASY
3,2452933,7942,0,0,0,0,2,1839699.75,613233.25,0,96,EASY
3,695839,3703,0,0,0,0,0,521879.25,173959.75,0,16,HARD
3,304045,8259,0,0,0,0,1,228033.75,76011.25,0,18,MEDIUM
3,6994463,5015,0,0,0,0,2,5245847.25,1748615.75,0,29,EASY
3,2186016,2075,0,0,0,0,2,1639512,546504,0,77,EASY
3,5557381,7612,0,0,0,0,1,4168035.75,1389345.25,0,46,MEDIUM
3,6337609,3484,0,0,0,0,1,4753206.75,1584402.25,0,39,MEDIUM
3,5214040,5667,0,0,0,0,1,3910530,1303510,0,11,MEDIUM
3,900784,454,0,0,0,0,1,675588,225196,0,76,MEDIUM
3,4611457,2592,0,0,0,0,0,3458592.75,1152864.25,0,100,HARD
3,5758616,4110,0,0,0,0,0,4318962,1439654,0,65,HARD
3,2866934,106,0,0,0,0,1,2150200.5,716733.5,0,17,MEDIUM
3,2384712,7980,0,0,0,0,0,1788534,596178,0,73,HARD
3,1161619,647,0,0,0,0,1,871214.25,290404.75,0,33,MEDIUM
3,4308252,8175,0,0,0,0,1,3231189,1077063,0,62,MEDIUM
3,6048044,5567,0,0,0,0,2,4536033,1512011,0,83,EASY
3,299765,8261,0,0,0,0,0,224823.75,74941.25,0,57,HARD
3,5695319,8739,0,0,0,0,1,4271489.25,1423829.75,0,54,MEDIUM
3,193513,3887,0,0,0,0,2,145134.75,48378.25,0,97,EASY
3,1247664,6466,0,0,0,0,1,935748,311916,0,94,MEDIUM
3,6078332,8449,0,0,0,0,0,4558749,1519583,0,61,HARD
3,552395,1987,0,0,0,0,1,414296.25,138098.75,0,14,MEDIUM
3,1423614,3339,0,0,0,0,0,1067710.5,355903.5,0,41,HARD
3,6310136,7135,0,0,0,0,1,4732602,1577534,0,97,MEDIUM
3,6838023,1925,0,0,0,0,0,5128517.25,1709505.75,0,64,HARD
3,826917,7359,0,0,0,0,1,620187.75,206729.25,0,76,MEDIUM
3,5032164,4946,0,0,0,0,2,3774123,1258041,0,70,EASY
3,1737306,562,0,0,0,0,0,1302979.5,434326.5,0,74,HARD
3,4010472,2067,0,0,0,0,1,3007854,1002618,0,56,MEDIUM
3,6853304,3093,0,0,0,0,1,5139978,1713326,0,13,MEDIUM
3,1138984,544,0,0,0,0,0,854238,284746,0,84,HARD
3,5940711,7152,0,0,0,0,1,4455533.25,1485177.75,0,64,MEDIUM
3,4193643,5171,0,0,0,0,1,3145232.25,1048410.75,0,99,MEDIUM
3,5387015,8287,0,0,0,0,1,4040261.25,1346753.75,0,67,MEDIUM
3,3859028,3584,0,0,0,0,1,2894271,964757,0,15,MEDIUM
3,712453,2366,0,0,0,0,1,534339.75,178113.25,0,33,MEDIUM
3,2719794,5197,0,0,0,0,2,2039845.5,679948.5,0,24,EASY
3,4870215,5279,0,0,0,0,1,3652661.25,1217553.75,0,13,MEDIUM
3,980723,3336,0,0,0,0,2,735542.25,245180.75,0,26,EASY
3,3927319,4271,0,0,0,0,0,2945489.25,981829.75,0,11,HARD
3,939966,120,0,0,0,0,0,704974.5,234991.5,0,69,HARD
3,1160799,1754,0,0,0,0,0,870599.25,290199.75,0,82,HARD
3,6942880,7927,0,0,0,0,2,5207160,1735720,0,28,EASY
3,1808193,2515,0,0,0,0,0,1356144.75,452048.25,0,65,HARD
3,4926487,5301,0,0,0,0,2,3694865.25,1231621.75,0,65,EASY
3,6245343,5936,0,0,0,0,0,4684007.25,1561335.75,0,70,HARD
3,3105556,2145,0,0,0,0,2,2329167,776389,0,59,EASY
3,917327,5251,0,0,0,0,1,687995.25,229331.75,0,57,MEDIUM
3,2538788,6204,0,0,0,0,0,1904091,634697,0,67,HARD
3,5496387,2423,0,0,0,0,2,4122290.25,1374096.75,0,55,EASY
3,3457508,2130,0,0,0,0,2,2593131,864377,0,11,EASY
3,765610,6048,0,0,0,0,0,574207.5,191402.5,0,70,HARD
3,4777280,3424,0,0,0,0,0,3582960,1194320,0,81,HARD
3,633118,2613,0,0,0,0,1,474838.5,158279.5,0,86,MEDIUM
3,5331982,2843,0,0,0,0,2,3998986.5,1332995.5,0,29,EASY
3,4825939,1539,0,0,0,0,2,3619454.25,1206484.75,0,57,EASY
3,4913678,5344,0,0,0,0,2,3685258.5,1228419.5,0,40,EASY
3,358563,6139,0,0,0,0,2,268922.25,89640.75,0,81,EASY
3,4903970,1562,0,0,0,0,1,3677977.5,1225992.5,0,74,MEDIUM
3,4664789,1155,0,0,0,0,1,3498591.75,1166197.25,0,36,MEDIUM
3,6510613,6864,0,0,0,0,1,4882959.75,1627653.25,0,92,MEDIUM
3,4156157,3097,0,0,0,0,2,3117117.75,1039039.25,0,82,EASY
3,2004761,6630,0,0,0,0,0,1503570.75,501190.25,0,56,HARD
3,5254513,8169,0,0,0,0,1,3940884.75,1313628.25,0,43,MEDIUM
3,541094,6649,0,0,0,0,2,405820.5,135273.5,0,48,EASY
3,2946280,1956,0,0,0,0,2,2209710,736570,0,71,EASY
3,3262636,7772,0,0,0,0,0,2446977,815659,0,29,HARD
3,6215357,2149,0,0,0,0,1,4661517.75,1553839.25,0,40,MEDIUM
3,6172831,4645,0,0,0,0,0,4629623.25,1543207.75,0,54,HARD
3,2476552,6268,0,0,0,0,0,1857414,619138,0,17,HARD
3,3587595,4210,0,0,0,0,1,2690696.25,896898.75,0,22,MEDIUM
3,1674718,6532,0,0,0,0,2,1256038.5,418679.5,0,58,EASY
3,5219323,667,0,0,0,0,2,3914492.25,1304830.75,0,42,EASY
3,2505577,7036,0,0,0,0,0,1879182.75,626394.25,0,13,HARD
3,837563,6855,0,0,0,0,0,628172.25,209390.75,0,45,HARD
3,5984727,6213,0,0,0,0,1,4488545.25,1496181.75,0,56,MEDIUM
3,3781501,2192,0,0,0,0,0,2836125.75,945375.25,0,84,HARD
3,6591968,1235,0,0,0,0,2,4943976,1647992,0,67,EASY
3,1904791,5591,0,0,0,0,0,1428593.25,476197.75,0,85,HARD
3,3161502,8624,0,0,0,0,0,2371126.5,790375.5,0,65,HARD
3,2454916,5983,0,0,0,0,2,1841187,613729,0,23,EASY
3,202872,2549,0,0,0,0,2,152154,50718,0,78,EASY
3,2995331,8769,0,0,0,0,2,2246498.25,748832.75,0,80,EASY
3,2386225,5653,0,0,0,0,0,1789668.75,596556.25,0,60,HARD
3,2022945,3521,0,0,0,0,1,1517208.75,505736.25,0,10,MEDIUM
3,6975420,488,0,0,0,0,0,5231565,1743855,0,44,HARD
3,4776184,6765,0,0,0,0,2,3582138,1194046,0,10,EASY
3,1119840,7927,0,0,0,0,2,839880,279960,0,85,EASY
3,879626,6326,0,0,0,0,1,659719.5,219906.5,0,16,MEDIUM
3,3056118,2251,0,0,0,0,2,2292088.5,764029.5,0,44,EASY
3,5785966,2592,0,0,0,0,0,4339474.5,1446491.5,0,88,HARD
3,3295222,1496,0,0,0,0,0,2471416.5,823805.5,0,13,HARD
3,1878046,5575,0,0,0,0,2,1408534.5,469511.5,0,38,EASY
3,3201941,3212,0,0,0,0,1,2401455.75,800485.25,0,66,MEDIUM
3,3856349,4072,0,0,0,0,2,2892261.75,964087.25,0,58,EASY
3,1992861,7988,0,0,0,0,0,1494645.75,498215.25,0,35,HARD
3,1257602,6187,0,0,0,0,1,943201.5,314400.5,0,85,MEDIUM
3,5760067,5182,0,0,0,0,0,4320050.25,1440016.75,0,44,HARD
3,5417559,7552,0,0,0,0,1,4063169.25,1354389.75,0,89,MEDIUM
3,3934951,8758,0,0,0,0,0,2951213.25,983737.75,0,31,HARD
3,6073501,7971,0,0,0,0,2,4555125.75,1518375.25,0,33,EASY
3,4926691,214,0,0,0,0,2,3695018.25,1231672.75,0,87,EASY
3,779882,6948,0,0,0,0,1,584911.5,194970.5,0,59,MEDIUM
3,3361062,3599,0,0,0,0,1,2520796.5,840265.5,0,55,MEDIUM
3,5143801,4843,0,0,0,0,0,3857850.75,1285950.25,0,11,HARD
3,3470418,849,0,0,0,0,2,2602813.5,867604.5,0,21,EASY
3,3367780,7640,0,0,0,0,2,2525835,841945,0,14,EASY
3,5377317,6894,0,0,0,0,2,4032987.75,1344329.25,0,89,EASY
3,6519289,4715,0,0,0,0,0,4889466.75,1629822.25,0,61,HARD
3,3712874,6334,0,0,0,0,0,2784655.5,928218.5,0,52,HARD
3,56187,5138,0,0,0,0,0,42140.25,14046.75,0,26,HARD
3,3257358,4206,0,0,0,0,1,2443018.5,814339.5,0,60,MEDIUM
3,4805565,4849,0,0,0,0,0,3604173.75,1201391.25,0,22,HARD
3,760929,8038,0,0,0,0,2,570696.75,190232.25,0,54,EASY
3,4566972,8485,0,0,0,0,2,3425229,1141743,0,19,EASY
3,6241331,3866,0,0,0,0,0,4680998.25,1560332.75,0,88,HARD
3,5607410,7689,0,0,0,0,1,4205557.5,1401852.5,0,90,MEDIUM
3,3736980,3630,0,0,0,0,2,2802735,934245,0,83,EASY
3,2201137,218,0,0,0,0,1,1650852.75,550284.25,0,85,MEDIUM
3,6044079,8876,0,0,0,0,1,4533059.25,1511019.75,0,77,MEDIUM
3,3714357,5054,0,0,0,0,2,2785767.75,928589.25,0,90,EASY
3,4202717,3528,0,0,0,0,2,3152037.75,1050679.25,0,82,EASY
3,3553104,1857,0,0,0,0,2,2664828,888276,0,94,EASY
3,2525127,5968,0,0,0,0,1,1893845.25,631281.75,0,29,MEDIUM
3,5993528,2616,0,0,0,0,2,4495146,1498382,0,86,EASY
3,1384600,3364,0,0,0,0,2,1038450,346150,0,75,EASY
3,6307646,8597,0,0,0,0,2,4730734.5,1576911.5,0,35,EASY
3,1628525,7858,0,0,0,0,1,1221393.75,407131.25,0,13,MEDIUM
3,6103801,5764,0,0,0,0,1,4577850.75,1525950.25,0,16,MEDIUM
3,4881732,8402,0,0,0,0,1,3661299,1220433,0,72,MEDIUM
3,147451,6194,0,0,0,0,1,110588.25,36862.75,0,65,MEDIUM
3,2109963,7907,0,0,0,0,0,1582472.25,527490.75,0,42,HARD
3,3359001,4450,0,0,0,0,1,2519250.75,839750.25,0,80,MEDIUM
3,4851046,3414,0,0,0,0,0,3638284.5,1212761.5,0,75,HARD
3,1679730,4825,0,0,0,0,0,1259797.5,419932.5,0,60,HARD
3,5431007,1795,0,0,0,0,0,4073255.25,1357751.75,0,54,HARD
3,3557598,706,0,0,0,0,1,2668198.5,889399.5,0,18,MEDIUM
3,3411552,5786,0,0,0,0,1,2558664,852888,0,51,MEDIUM
3,2022237,2717,0,0,0,0,1,1516677.75,505559.25,0,61,MEDIUM
3,1236722,7987,0,0,0,0,1,927541.5,309180.5,0,55,MEDIUM
3,5229787,5932,0,0,0,0,2,3922340.25,1307446.75,0,36,EASY
3,352015,5271,0,0,0,0,0,264011.25,88003.75,0,15,HARD
3,4663761,8208,0,0,0,0,2,3497820.75,1165940.25,0,50,EASY
3,6902371,2375,0,0,0,0,2,5176778.25,1725592.75,0,23,EASY
3,5478247,2650,0,0,0,0,1,4108685.25,1369561.75,0,10,MEDIUM
3,2696502,2352,0,0,0,0,1,2022376.5,674125.5,0,77,MEDIUM
